id	label	model
651286	None	cascade_cv(banglabert->banglabert)
683669	None	cascade_cv(banglabert->banglabert)
930782	None	cascade_cv(banglabert->banglabert)
639703	Political Hate	cascade_cv(banglabert->banglabert)
492224	None	cascade_cv(banglabert->banglabert)
888195	None	cascade_cv(banglabert->banglabert)
775619	None	cascade_cv(banglabert->banglabert)
115463	None	cascade_cv(banglabert->banglabert)
624463	Profane	cascade_cv(banglabert->banglabert)
276240	Abusive	cascade_cv(banglabert->banglabert)
548182	None	cascade_cv(banglabert->banglabert)
236122	None	cascade_cv(banglabert->banglabert)
938584	None	cascade_cv(banglabert->banglabert)
817776	None	cascade_cv(banglabert->banglabert)
21930	Abusive	cascade_cv(banglabert->banglabert)
558901	None	cascade_cv(banglabert->banglabert)
587590	None	cascade_cv(banglabert->banglabert)
211908	Abusive	cascade_cv(banglabert->banglabert)
60346	None	cascade_cv(banglabert->banglabert)
605691	None	cascade_cv(banglabert->banglabert)
929182	None	cascade_cv(banglabert->banglabert)
712367	None	cascade_cv(banglabert->banglabert)
320500	None	cascade_cv(banglabert->banglabert)
100677	None	cascade_cv(banglabert->banglabert)
651652	Abusive	cascade_cv(banglabert->banglabert)
295085	None	cascade_cv(banglabert->banglabert)
98323	None	cascade_cv(banglabert->banglabert)
158100	None	cascade_cv(banglabert->banglabert)
443977	Abusive	cascade_cv(banglabert->banglabert)
742186	None	cascade_cv(banglabert->banglabert)
14621	Abusive	cascade_cv(banglabert->banglabert)
2141	None	cascade_cv(banglabert->banglabert)
939740	Abusive	cascade_cv(banglabert->banglabert)
675171	Abusive	cascade_cv(banglabert->banglabert)
154958	Abusive	cascade_cv(banglabert->banglabert)
792298	Abusive	cascade_cv(banglabert->banglabert)
146258	None	cascade_cv(banglabert->banglabert)
692258	Abusive	cascade_cv(banglabert->banglabert)
655142	None	cascade_cv(banglabert->banglabert)
279831	Profane	cascade_cv(banglabert->banglabert)
904641	None	cascade_cv(banglabert->banglabert)
76223	None	cascade_cv(banglabert->banglabert)
356935	Profane	cascade_cv(banglabert->banglabert)
454409	None	cascade_cv(banglabert->banglabert)
151915	Profane	cascade_cv(banglabert->banglabert)
289689	Abusive	cascade_cv(banglabert->banglabert)
681172	None	cascade_cv(banglabert->banglabert)
68747	Profane	cascade_cv(banglabert->banglabert)
440160	Political Hate	cascade_cv(banglabert->banglabert)
1052	Political Hate	cascade_cv(banglabert->banglabert)
604360	Political Hate	cascade_cv(banglabert->banglabert)
514264	None	cascade_cv(banglabert->banglabert)
792554	None	cascade_cv(banglabert->banglabert)
359885	None	cascade_cv(banglabert->banglabert)
669056	None	cascade_cv(banglabert->banglabert)
467484	None	cascade_cv(banglabert->banglabert)
618921	None	cascade_cv(banglabert->banglabert)
487676	Abusive	cascade_cv(banglabert->banglabert)
794639	None	cascade_cv(banglabert->banglabert)
716246	None	cascade_cv(banglabert->banglabert)
720764	None	cascade_cv(banglabert->banglabert)
719110	None	cascade_cv(banglabert->banglabert)
117150	Abusive	cascade_cv(banglabert->banglabert)
735722	None	cascade_cv(banglabert->banglabert)
476769	Abusive	cascade_cv(banglabert->banglabert)
241694	Abusive	cascade_cv(banglabert->banglabert)
638142	None	cascade_cv(banglabert->banglabert)
17820	Abusive	cascade_cv(banglabert->banglabert)
330114	Profane	cascade_cv(banglabert->banglabert)
862260	None	cascade_cv(banglabert->banglabert)
857208	Abusive	cascade_cv(banglabert->banglabert)
68092	None	cascade_cv(banglabert->banglabert)
487264	None	cascade_cv(banglabert->banglabert)
473274	None	cascade_cv(banglabert->banglabert)
887201	None	cascade_cv(banglabert->banglabert)
670410	Profane	cascade_cv(banglabert->banglabert)
704946	None	cascade_cv(banglabert->banglabert)
772823	None	cascade_cv(banglabert->banglabert)
506461	None	cascade_cv(banglabert->banglabert)
380105	None	cascade_cv(banglabert->banglabert)
929223	None	cascade_cv(banglabert->banglabert)
529715	Abusive	cascade_cv(banglabert->banglabert)
455667	None	cascade_cv(banglabert->banglabert)
718043	Abusive	cascade_cv(banglabert->banglabert)
25258	None	cascade_cv(banglabert->banglabert)
460726	Abusive	cascade_cv(banglabert->banglabert)
203292	Profane	cascade_cv(banglabert->banglabert)
933690	None	cascade_cv(banglabert->banglabert)
799342	None	cascade_cv(banglabert->banglabert)
353835	None	cascade_cv(banglabert->banglabert)
506091	None	cascade_cv(banglabert->banglabert)
143296	Abusive	cascade_cv(banglabert->banglabert)
246688	Political Hate	cascade_cv(banglabert->banglabert)
759063	None	cascade_cv(banglabert->banglabert)
299831	None	cascade_cv(banglabert->banglabert)
872711	Abusive	cascade_cv(banglabert->banglabert)
912606	None	cascade_cv(banglabert->banglabert)
473707	None	cascade_cv(banglabert->banglabert)
333814	Profane	cascade_cv(banglabert->banglabert)
745132	None	cascade_cv(banglabert->banglabert)
646880	None	cascade_cv(banglabert->banglabert)
801734	None	cascade_cv(banglabert->banglabert)
253010	Abusive	cascade_cv(banglabert->banglabert)
938397	None	cascade_cv(banglabert->banglabert)
26778	None	cascade_cv(banglabert->banglabert)
279632	None	cascade_cv(banglabert->banglabert)
81888	Profane	cascade_cv(banglabert->banglabert)
830204	Political Hate	cascade_cv(banglabert->banglabert)
618989	Profane	cascade_cv(banglabert->banglabert)
391464	None	cascade_cv(banglabert->banglabert)
834652	None	cascade_cv(banglabert->banglabert)
657293	Abusive	cascade_cv(banglabert->banglabert)
624795	Abusive	cascade_cv(banglabert->banglabert)
443138	Abusive	cascade_cv(banglabert->banglabert)
762703	Profane	cascade_cv(banglabert->banglabert)
561	None	cascade_cv(banglabert->banglabert)
226325	Political Hate	cascade_cv(banglabert->banglabert)
755107	Abusive	cascade_cv(banglabert->banglabert)
601796	None	cascade_cv(banglabert->banglabert)
204339	None	cascade_cv(banglabert->banglabert)
821623	None	cascade_cv(banglabert->banglabert)
373459	None	cascade_cv(banglabert->banglabert)
140309	Political Hate	cascade_cv(banglabert->banglabert)
415542	None	cascade_cv(banglabert->banglabert)
934048	None	cascade_cv(banglabert->banglabert)
410499	None	cascade_cv(banglabert->banglabert)
738445	Abusive	cascade_cv(banglabert->banglabert)
697740	Political Hate	cascade_cv(banglabert->banglabert)
844028	None	cascade_cv(banglabert->banglabert)
880305	None	cascade_cv(banglabert->banglabert)
45411	Abusive	cascade_cv(banglabert->banglabert)
309202	None	cascade_cv(banglabert->banglabert)
585486	None	cascade_cv(banglabert->banglabert)
16436	Abusive	cascade_cv(banglabert->banglabert)
438854	Abusive	cascade_cv(banglabert->banglabert)
516844	None	cascade_cv(banglabert->banglabert)
384723	Abusive	cascade_cv(banglabert->banglabert)
891578	None	cascade_cv(banglabert->banglabert)
629162	Abusive	cascade_cv(banglabert->banglabert)
468009	None	cascade_cv(banglabert->banglabert)
166047	None	cascade_cv(banglabert->banglabert)
104001	None	cascade_cv(banglabert->banglabert)
783482	Abusive	cascade_cv(banglabert->banglabert)
259244	None	cascade_cv(banglabert->banglabert)
266603	Abusive	cascade_cv(banglabert->banglabert)
101545	Profane	cascade_cv(banglabert->banglabert)
439409	None	cascade_cv(banglabert->banglabert)
635499	Political Hate	cascade_cv(banglabert->banglabert)
841496	Abusive	cascade_cv(banglabert->banglabert)
869467	None	cascade_cv(banglabert->banglabert)
119302	None	cascade_cv(banglabert->banglabert)
566785	None	cascade_cv(banglabert->banglabert)
155600	None	cascade_cv(banglabert->banglabert)
472227	None	cascade_cv(banglabert->banglabert)
739865	None	cascade_cv(banglabert->banglabert)
56526	Abusive	cascade_cv(banglabert->banglabert)
830	None	cascade_cv(banglabert->banglabert)
329377	Abusive	cascade_cv(banglabert->banglabert)
730452	Political Hate	cascade_cv(banglabert->banglabert)
830987	Profane	cascade_cv(banglabert->banglabert)
372273	None	cascade_cv(banglabert->banglabert)
844517	None	cascade_cv(banglabert->banglabert)
323431	None	cascade_cv(banglabert->banglabert)
698240	None	cascade_cv(banglabert->banglabert)
889749	Abusive	cascade_cv(banglabert->banglabert)
165523	None	cascade_cv(banglabert->banglabert)
17339	Abusive	cascade_cv(banglabert->banglabert)
137020	Abusive	cascade_cv(banglabert->banglabert)
572005	Abusive	cascade_cv(banglabert->banglabert)
408325	None	cascade_cv(banglabert->banglabert)
623444	Abusive	cascade_cv(banglabert->banglabert)
82577	Political Hate	cascade_cv(banglabert->banglabert)
887946	None	cascade_cv(banglabert->banglabert)
927166	None	cascade_cv(banglabert->banglabert)
813556	None	cascade_cv(banglabert->banglabert)
3490	Profane	cascade_cv(banglabert->banglabert)
453858	None	cascade_cv(banglabert->banglabert)
748818	None	cascade_cv(banglabert->banglabert)
459611	Abusive	cascade_cv(banglabert->banglabert)
240501	Political Hate	cascade_cv(banglabert->banglabert)
19075	Political Hate	cascade_cv(banglabert->banglabert)
806839	Abusive	cascade_cv(banglabert->banglabert)
111890	Abusive	cascade_cv(banglabert->banglabert)
535210	None	cascade_cv(banglabert->banglabert)
871081	Abusive	cascade_cv(banglabert->banglabert)
884878	None	cascade_cv(banglabert->banglabert)
898010	Profane	cascade_cv(banglabert->banglabert)
68987	Political Hate	cascade_cv(banglabert->banglabert)
610453	None	cascade_cv(banglabert->banglabert)
23122	Abusive	cascade_cv(banglabert->banglabert)
205839	Abusive	cascade_cv(banglabert->banglabert)
618548	Political Hate	cascade_cv(banglabert->banglabert)
740458	None	cascade_cv(banglabert->banglabert)
770490	None	cascade_cv(banglabert->banglabert)
482233	None	cascade_cv(banglabert->banglabert)
788242	Abusive	cascade_cv(banglabert->banglabert)
126523	None	cascade_cv(banglabert->banglabert)
905792	None	cascade_cv(banglabert->banglabert)
345610	None	cascade_cv(banglabert->banglabert)
317318	None	cascade_cv(banglabert->banglabert)
243588	None	cascade_cv(banglabert->banglabert)
414606	Political Hate	cascade_cv(banglabert->banglabert)
136399	Abusive	cascade_cv(banglabert->banglabert)
191369	Profane	cascade_cv(banglabert->banglabert)
728783	None	cascade_cv(banglabert->banglabert)
482592	Political Hate	cascade_cv(banglabert->banglabert)
122439	Abusive	cascade_cv(banglabert->banglabert)
253523	None	cascade_cv(banglabert->banglabert)
45101	Profane	cascade_cv(banglabert->banglabert)
476886	Abusive	cascade_cv(banglabert->banglabert)
683469	None	cascade_cv(banglabert->banglabert)
666632	None	cascade_cv(banglabert->banglabert)
127473	None	cascade_cv(banglabert->banglabert)
137857	Abusive	cascade_cv(banglabert->banglabert)
579518	Political Hate	cascade_cv(banglabert->banglabert)
832568	Profane	cascade_cv(banglabert->banglabert)
463030	None	cascade_cv(banglabert->banglabert)
547660	None	cascade_cv(banglabert->banglabert)
754167	None	cascade_cv(banglabert->banglabert)
899858	None	cascade_cv(banglabert->banglabert)
703344	None	cascade_cv(banglabert->banglabert)
324565	Profane	cascade_cv(banglabert->banglabert)
106292	None	cascade_cv(banglabert->banglabert)
255440	None	cascade_cv(banglabert->banglabert)
436900	Abusive	cascade_cv(banglabert->banglabert)
606151	Political Hate	cascade_cv(banglabert->banglabert)
309007	None	cascade_cv(banglabert->banglabert)
327077	Religious Hate	cascade_cv(banglabert->banglabert)
418238	None	cascade_cv(banglabert->banglabert)
72757	Abusive	cascade_cv(banglabert->banglabert)
692374	Abusive	cascade_cv(banglabert->banglabert)
816564	None	cascade_cv(banglabert->banglabert)
119826	None	cascade_cv(banglabert->banglabert)
158169	None	cascade_cv(banglabert->banglabert)
818065	None	cascade_cv(banglabert->banglabert)
31839	None	cascade_cv(banglabert->banglabert)
192048	None	cascade_cv(banglabert->banglabert)
551718	None	cascade_cv(banglabert->banglabert)
290709	Abusive	cascade_cv(banglabert->banglabert)
141250	None	cascade_cv(banglabert->banglabert)
466967	None	cascade_cv(banglabert->banglabert)
152791	Political Hate	cascade_cv(banglabert->banglabert)
473966	None	cascade_cv(banglabert->banglabert)
928108	None	cascade_cv(banglabert->banglabert)
605290	Political Hate	cascade_cv(banglabert->banglabert)
22197	Abusive	cascade_cv(banglabert->banglabert)
697466	Abusive	cascade_cv(banglabert->banglabert)
797481	Abusive	cascade_cv(banglabert->banglabert)
295211	None	cascade_cv(banglabert->banglabert)
11300	None	cascade_cv(banglabert->banglabert)
837060	None	cascade_cv(banglabert->banglabert)
201014	None	cascade_cv(banglabert->banglabert)
85382	Abusive	cascade_cv(banglabert->banglabert)
303037	None	cascade_cv(banglabert->banglabert)
444287	None	cascade_cv(banglabert->banglabert)
21647	Abusive	cascade_cv(banglabert->banglabert)
709058	Abusive	cascade_cv(banglabert->banglabert)
766452	Abusive	cascade_cv(banglabert->banglabert)
595553	None	cascade_cv(banglabert->banglabert)
404783	Abusive	cascade_cv(banglabert->banglabert)
598072	Abusive	cascade_cv(banglabert->banglabert)
581670	None	cascade_cv(banglabert->banglabert)
236138	Abusive	cascade_cv(banglabert->banglabert)
447724	None	cascade_cv(banglabert->banglabert)
198229	Profane	cascade_cv(banglabert->banglabert)
35745	None	cascade_cv(banglabert->banglabert)
51265	None	cascade_cv(banglabert->banglabert)
925220	None	cascade_cv(banglabert->banglabert)
854174	None	cascade_cv(banglabert->banglabert)
919184	Abusive	cascade_cv(banglabert->banglabert)
515754	None	cascade_cv(banglabert->banglabert)
490004	None	cascade_cv(banglabert->banglabert)
312418	None	cascade_cv(banglabert->banglabert)
346286	None	cascade_cv(banglabert->banglabert)
319520	None	cascade_cv(banglabert->banglabert)
900758	None	cascade_cv(banglabert->banglabert)
74509	None	cascade_cv(banglabert->banglabert)
646154	None	cascade_cv(banglabert->banglabert)
700643	None	cascade_cv(banglabert->banglabert)
847137	None	cascade_cv(banglabert->banglabert)
95080	None	cascade_cv(banglabert->banglabert)
906529	Abusive	cascade_cv(banglabert->banglabert)
682124	None	cascade_cv(banglabert->banglabert)
469188	Abusive	cascade_cv(banglabert->banglabert)
267691	None	cascade_cv(banglabert->banglabert)
427105	None	cascade_cv(banglabert->banglabert)
664450	None	cascade_cv(banglabert->banglabert)
640153	None	cascade_cv(banglabert->banglabert)
484242	None	cascade_cv(banglabert->banglabert)
471083	None	cascade_cv(banglabert->banglabert)
574555	Political Hate	cascade_cv(banglabert->banglabert)
802913	None	cascade_cv(banglabert->banglabert)
835881	None	cascade_cv(banglabert->banglabert)
559943	Abusive	cascade_cv(banglabert->banglabert)
795168	Abusive	cascade_cv(banglabert->banglabert)
38230	Profane	cascade_cv(banglabert->banglabert)
299735	None	cascade_cv(banglabert->banglabert)
250352	None	cascade_cv(banglabert->banglabert)
819839	None	cascade_cv(banglabert->banglabert)
405003	None	cascade_cv(banglabert->banglabert)
827981	None	cascade_cv(banglabert->banglabert)
28308	None	cascade_cv(banglabert->banglabert)
588699	Profane	cascade_cv(banglabert->banglabert)
614167	None	cascade_cv(banglabert->banglabert)
679145	None	cascade_cv(banglabert->banglabert)
786296	None	cascade_cv(banglabert->banglabert)
446957	Abusive	cascade_cv(banglabert->banglabert)
704588	None	cascade_cv(banglabert->banglabert)
43603	Political Hate	cascade_cv(banglabert->banglabert)
32256	None	cascade_cv(banglabert->banglabert)
581040	None	cascade_cv(banglabert->banglabert)
167074	None	cascade_cv(banglabert->banglabert)
829153	None	cascade_cv(banglabert->banglabert)
40499	None	cascade_cv(banglabert->banglabert)
233045	None	cascade_cv(banglabert->banglabert)
375606	Religious Hate	cascade_cv(banglabert->banglabert)
156263	Abusive	cascade_cv(banglabert->banglabert)
132091	None	cascade_cv(banglabert->banglabert)
559369	Abusive	cascade_cv(banglabert->banglabert)
91773	Abusive	cascade_cv(banglabert->banglabert)
681553	None	cascade_cv(banglabert->banglabert)
451889	Political Hate	cascade_cv(banglabert->banglabert)
364298	None	cascade_cv(banglabert->banglabert)
475018	None	cascade_cv(banglabert->banglabert)
498828	Profane	cascade_cv(banglabert->banglabert)
220766	Political Hate	cascade_cv(banglabert->banglabert)
596534	None	cascade_cv(banglabert->banglabert)
893035	None	cascade_cv(banglabert->banglabert)
721693	None	cascade_cv(banglabert->banglabert)
566630	Religious Hate	cascade_cv(banglabert->banglabert)
510917	None	cascade_cv(banglabert->banglabert)
30335	None	cascade_cv(banglabert->banglabert)
354009	None	cascade_cv(banglabert->banglabert)
243048	Abusive	cascade_cv(banglabert->banglabert)
107921	Profane	cascade_cv(banglabert->banglabert)
711532	None	cascade_cv(banglabert->banglabert)
831245	Abusive	cascade_cv(banglabert->banglabert)
399608	Abusive	cascade_cv(banglabert->banglabert)
417141	Religious Hate	cascade_cv(banglabert->banglabert)
252720	Profane	cascade_cv(banglabert->banglabert)
170188	None	cascade_cv(banglabert->banglabert)
483947	None	cascade_cv(banglabert->banglabert)
847056	Abusive	cascade_cv(banglabert->banglabert)
367163	Political Hate	cascade_cv(banglabert->banglabert)
909156	None	cascade_cv(banglabert->banglabert)
370219	Profane	cascade_cv(banglabert->banglabert)
71806	None	cascade_cv(banglabert->banglabert)
816473	Abusive	cascade_cv(banglabert->banglabert)
167294	None	cascade_cv(banglabert->banglabert)
491544	None	cascade_cv(banglabert->banglabert)
436246	None	cascade_cv(banglabert->banglabert)
201893	None	cascade_cv(banglabert->banglabert)
668650	Abusive	cascade_cv(banglabert->banglabert)
63718	Political Hate	cascade_cv(banglabert->banglabert)
902166	None	cascade_cv(banglabert->banglabert)
191091	Political Hate	cascade_cv(banglabert->banglabert)
304562	Abusive	cascade_cv(banglabert->banglabert)
31411	Abusive	cascade_cv(banglabert->banglabert)
227352	None	cascade_cv(banglabert->banglabert)
651254	None	cascade_cv(banglabert->banglabert)
1166	None	cascade_cv(banglabert->banglabert)
506179	None	cascade_cv(banglabert->banglabert)
96808	Abusive	cascade_cv(banglabert->banglabert)
923170	None	cascade_cv(banglabert->banglabert)
693864	None	cascade_cv(banglabert->banglabert)
137657	None	cascade_cv(banglabert->banglabert)
233268	None	cascade_cv(banglabert->banglabert)
615620	None	cascade_cv(banglabert->banglabert)
438135	None	cascade_cv(banglabert->banglabert)
102326	Abusive	cascade_cv(banglabert->banglabert)
633408	None	cascade_cv(banglabert->banglabert)
611056	None	cascade_cv(banglabert->banglabert)
660700	Political Hate	cascade_cv(banglabert->banglabert)
592068	None	cascade_cv(banglabert->banglabert)
810169	Political Hate	cascade_cv(banglabert->banglabert)
68630	None	cascade_cv(banglabert->banglabert)
900125	None	cascade_cv(banglabert->banglabert)
8135	Political Hate	cascade_cv(banglabert->banglabert)
428767	None	cascade_cv(banglabert->banglabert)
890006	Abusive	cascade_cv(banglabert->banglabert)
501331	None	cascade_cv(banglabert->banglabert)
386869	None	cascade_cv(banglabert->banglabert)
457538	None	cascade_cv(banglabert->banglabert)
902366	None	cascade_cv(banglabert->banglabert)
904408	None	cascade_cv(banglabert->banglabert)
108794	Abusive	cascade_cv(banglabert->banglabert)
135561	None	cascade_cv(banglabert->banglabert)
639745	Abusive	cascade_cv(banglabert->banglabert)
602490	Abusive	cascade_cv(banglabert->banglabert)
326459	Abusive	cascade_cv(banglabert->banglabert)
859202	None	cascade_cv(banglabert->banglabert)
473414	Abusive	cascade_cv(banglabert->banglabert)
726590	Political Hate	cascade_cv(banglabert->banglabert)
785752	None	cascade_cv(banglabert->banglabert)
772939	Abusive	cascade_cv(banglabert->banglabert)
352613	None	cascade_cv(banglabert->banglabert)
244330	None	cascade_cv(banglabert->banglabert)
900669	None	cascade_cv(banglabert->banglabert)
300858	None	cascade_cv(banglabert->banglabert)
154521	Abusive	cascade_cv(banglabert->banglabert)
85820	None	cascade_cv(banglabert->banglabert)
48374	None	cascade_cv(banglabert->banglabert)
401830	Abusive	cascade_cv(banglabert->banglabert)
659995	None	cascade_cv(banglabert->banglabert)
481612	None	cascade_cv(banglabert->banglabert)
353638	None	cascade_cv(banglabert->banglabert)
155874	None	cascade_cv(banglabert->banglabert)
150600	None	cascade_cv(banglabert->banglabert)
644211	Abusive	cascade_cv(banglabert->banglabert)
69914	Abusive	cascade_cv(banglabert->banglabert)
895549	None	cascade_cv(banglabert->banglabert)
391602	None	cascade_cv(banglabert->banglabert)
188806	Abusive	cascade_cv(banglabert->banglabert)
875163	None	cascade_cv(banglabert->banglabert)
531401	None	cascade_cv(banglabert->banglabert)
82518	None	cascade_cv(banglabert->banglabert)
931919	None	cascade_cv(banglabert->banglabert)
333351	None	cascade_cv(banglabert->banglabert)
856298	Profane	cascade_cv(banglabert->banglabert)
486747	None	cascade_cv(banglabert->banglabert)
110691	Abusive	cascade_cv(banglabert->banglabert)
2644	Political Hate	cascade_cv(banglabert->banglabert)
561120	Abusive	cascade_cv(banglabert->banglabert)
130983	None	cascade_cv(banglabert->banglabert)
501098	None	cascade_cv(banglabert->banglabert)
82263	Profane	cascade_cv(banglabert->banglabert)
29182	Abusive	cascade_cv(banglabert->banglabert)
212273	Political Hate	cascade_cv(banglabert->banglabert)
623230	Political Hate	cascade_cv(banglabert->banglabert)
6425	Abusive	cascade_cv(banglabert->banglabert)
540760	None	cascade_cv(banglabert->banglabert)
494478	Abusive	cascade_cv(banglabert->banglabert)
616145	None	cascade_cv(banglabert->banglabert)
347165	None	cascade_cv(banglabert->banglabert)
738489	Political Hate	cascade_cv(banglabert->banglabert)
171199	None	cascade_cv(banglabert->banglabert)
299661	Abusive	cascade_cv(banglabert->banglabert)
572130	None	cascade_cv(banglabert->banglabert)
500521	None	cascade_cv(banglabert->banglabert)
674339	Abusive	cascade_cv(banglabert->banglabert)
739286	None	cascade_cv(banglabert->banglabert)
889123	Profane	cascade_cv(banglabert->banglabert)
363478	Political Hate	cascade_cv(banglabert->banglabert)
409110	None	cascade_cv(banglabert->banglabert)
362208	Abusive	cascade_cv(banglabert->banglabert)
46420	None	cascade_cv(banglabert->banglabert)
628302	Abusive	cascade_cv(banglabert->banglabert)
121278	None	cascade_cv(banglabert->banglabert)
611302	Abusive	cascade_cv(banglabert->banglabert)
218567	Political Hate	cascade_cv(banglabert->banglabert)
735901	None	cascade_cv(banglabert->banglabert)
465792	Abusive	cascade_cv(banglabert->banglabert)
829134	Abusive	cascade_cv(banglabert->banglabert)
11285	None	cascade_cv(banglabert->banglabert)
561526	None	cascade_cv(banglabert->banglabert)
192199	None	cascade_cv(banglabert->banglabert)
928945	Abusive	cascade_cv(banglabert->banglabert)
165162	None	cascade_cv(banglabert->banglabert)
280630	None	cascade_cv(banglabert->banglabert)
625122	None	cascade_cv(banglabert->banglabert)
442311	None	cascade_cv(banglabert->banglabert)
563147	None	cascade_cv(banglabert->banglabert)
676593	None	cascade_cv(banglabert->banglabert)
488817	None	cascade_cv(banglabert->banglabert)
475977	None	cascade_cv(banglabert->banglabert)
476390	None	cascade_cv(banglabert->banglabert)
552776	None	cascade_cv(banglabert->banglabert)
276751	Abusive	cascade_cv(banglabert->banglabert)
242069	None	cascade_cv(banglabert->banglabert)
345400	Political Hate	cascade_cv(banglabert->banglabert)
874395	None	cascade_cv(banglabert->banglabert)
872132	None	cascade_cv(banglabert->banglabert)
613180	None	cascade_cv(banglabert->banglabert)
456006	None	cascade_cv(banglabert->banglabert)
899171	Profane	cascade_cv(banglabert->banglabert)
526595	None	cascade_cv(banglabert->banglabert)
592644	None	cascade_cv(banglabert->banglabert)
600825	Political Hate	cascade_cv(banglabert->banglabert)
525773	None	cascade_cv(banglabert->banglabert)
630766	None	cascade_cv(banglabert->banglabert)
921266	None	cascade_cv(banglabert->banglabert)
221431	None	cascade_cv(banglabert->banglabert)
668595	Abusive	cascade_cv(banglabert->banglabert)
163448	None	cascade_cv(banglabert->banglabert)
268035	None	cascade_cv(banglabert->banglabert)
13055	Political Hate	cascade_cv(banglabert->banglabert)
328169	None	cascade_cv(banglabert->banglabert)
525662	None	cascade_cv(banglabert->banglabert)
598939	Abusive	cascade_cv(banglabert->banglabert)
883170	None	cascade_cv(banglabert->banglabert)
28953	Political Hate	cascade_cv(banglabert->banglabert)
848058	None	cascade_cv(banglabert->banglabert)
372514	Political Hate	cascade_cv(banglabert->banglabert)
147481	None	cascade_cv(banglabert->banglabert)
251442	None	cascade_cv(banglabert->banglabert)
325678	None	cascade_cv(banglabert->banglabert)
175236	None	cascade_cv(banglabert->banglabert)
117662	None	cascade_cv(banglabert->banglabert)
502422	None	cascade_cv(banglabert->banglabert)
214062	Political Hate	cascade_cv(banglabert->banglabert)
119013	None	cascade_cv(banglabert->banglabert)
374147	None	cascade_cv(banglabert->banglabert)
443252	None	cascade_cv(banglabert->banglabert)
171561	None	cascade_cv(banglabert->banglabert)
655661	None	cascade_cv(banglabert->banglabert)
716103	None	cascade_cv(banglabert->banglabert)
920137	None	cascade_cv(banglabert->banglabert)
359307	None	cascade_cv(banglabert->banglabert)
146675	None	cascade_cv(banglabert->banglabert)
40313	None	cascade_cv(banglabert->banglabert)
90860	None	cascade_cv(banglabert->banglabert)
527131	None	cascade_cv(banglabert->banglabert)
220456	None	cascade_cv(banglabert->banglabert)
85942	None	cascade_cv(banglabert->banglabert)
667291	Political Hate	cascade_cv(banglabert->banglabert)
441382	Profane	cascade_cv(banglabert->banglabert)
381311	Abusive	cascade_cv(banglabert->banglabert)
835925	None	cascade_cv(banglabert->banglabert)
888616	None	cascade_cv(banglabert->banglabert)
698061	None	cascade_cv(banglabert->banglabert)
39591	None	cascade_cv(banglabert->banglabert)
920428	None	cascade_cv(banglabert->banglabert)
640534	None	cascade_cv(banglabert->banglabert)
68271	Abusive	cascade_cv(banglabert->banglabert)
136411	None	cascade_cv(banglabert->banglabert)
540991	Political Hate	cascade_cv(banglabert->banglabert)
824492	Profane	cascade_cv(banglabert->banglabert)
434469	Abusive	cascade_cv(banglabert->banglabert)
422740	Profane	cascade_cv(banglabert->banglabert)
572161	None	cascade_cv(banglabert->banglabert)
119098	None	cascade_cv(banglabert->banglabert)
355165	None	cascade_cv(banglabert->banglabert)
775199	Abusive	cascade_cv(banglabert->banglabert)
837413	Abusive	cascade_cv(banglabert->banglabert)
443309	Abusive	cascade_cv(banglabert->banglabert)
587223	Abusive	cascade_cv(banglabert->banglabert)
594572	Abusive	cascade_cv(banglabert->banglabert)
22735	Profane	cascade_cv(banglabert->banglabert)
116413	None	cascade_cv(banglabert->banglabert)
710583	None	cascade_cv(banglabert->banglabert)
726636	None	cascade_cv(banglabert->banglabert)
868107	None	cascade_cv(banglabert->banglabert)
128785	None	cascade_cv(banglabert->banglabert)
521034	Profane	cascade_cv(banglabert->banglabert)
738233	Abusive	cascade_cv(banglabert->banglabert)
5308	None	cascade_cv(banglabert->banglabert)
198886	Abusive	cascade_cv(banglabert->banglabert)
894583	None	cascade_cv(banglabert->banglabert)
804137	Abusive	cascade_cv(banglabert->banglabert)
18542	None	cascade_cv(banglabert->banglabert)
297422	None	cascade_cv(banglabert->banglabert)
603678	None	cascade_cv(banglabert->banglabert)
858228	Profane	cascade_cv(banglabert->banglabert)
546201	None	cascade_cv(banglabert->banglabert)
47131	None	cascade_cv(banglabert->banglabert)
82767	Abusive	cascade_cv(banglabert->banglabert)
728929	None	cascade_cv(banglabert->banglabert)
693066	None	cascade_cv(banglabert->banglabert)
848852	None	cascade_cv(banglabert->banglabert)
362882	None	cascade_cv(banglabert->banglabert)
546456	None	cascade_cv(banglabert->banglabert)
75345	Abusive	cascade_cv(banglabert->banglabert)
279149	Profane	cascade_cv(banglabert->banglabert)
8283	None	cascade_cv(banglabert->banglabert)
696820	None	cascade_cv(banglabert->banglabert)
705215	Abusive	cascade_cv(banglabert->banglabert)
28959	None	cascade_cv(banglabert->banglabert)
289930	None	cascade_cv(banglabert->banglabert)
109655	Abusive	cascade_cv(banglabert->banglabert)
648187	Abusive	cascade_cv(banglabert->banglabert)
221976	None	cascade_cv(banglabert->banglabert)
837622	None	cascade_cv(banglabert->banglabert)
360212	None	cascade_cv(banglabert->banglabert)
161236	Profane	cascade_cv(banglabert->banglabert)
391732	None	cascade_cv(banglabert->banglabert)
562801	Profane	cascade_cv(banglabert->banglabert)
63256	Abusive	cascade_cv(banglabert->banglabert)
381089	None	cascade_cv(banglabert->banglabert)
