id	label	model
118706	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
496287	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
633278	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
556423	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
192902	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
750879	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
715529	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
134711	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660107	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
437345	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
214891	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
900908	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
763719	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
315444	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
455707	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
290653	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
691850	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
318941	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
182737	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
285028	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
904223	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291039	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
645637	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
328958	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
168539	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
375694	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
501348	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
30143	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565055	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
481211	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
8371	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
757645	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
738411	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
767666	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
261763	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
351660	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
476158	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
865803	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
111001	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
61880	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530551	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
583453	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764722	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511997	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
884021	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
434129	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
318573	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
760589	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804650	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
528897	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
716202	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670284	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
869145	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565795	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
801623	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
553622	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
690373	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
421996	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
584595	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
790924	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839704	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
939459	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
533215	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
72989	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
577898	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
912409	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53215	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
475181	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
220520	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
773174	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
758814	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
606304	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
500972	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
685233	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
475996	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
741328	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
236813	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
250911	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
184353	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
502301	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
104489	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
744914	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
446232	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
481561	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
191354	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
900461	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
415829	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
613833	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
718306	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
496351	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
708366	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
578669	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
487410	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
360171	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
97036	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
782954	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
881673	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
193131	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
113089	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
640459	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
863300	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
166765	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
465600	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
524846	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
377912	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
647030	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
389642	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
838786	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
683189	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
44208	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
129258	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
537879	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
828437	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
910625	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
897725	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
129142	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
520734	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
274405	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187223	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
679398	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
843495	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
888495	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
762390	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
385068	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
668222	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
555345	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
427170	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
358744	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175954	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
685817	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484759	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
395035	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176114	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
300739	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
528625	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511158	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
453505	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
293969	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
647598	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
553699	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
95466	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
835149	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
748909	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
194226	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
142118	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
870702	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
364886	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
112111	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
899804	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
696989	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
887716	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660186	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
901036	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
510168	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
203599	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
423343	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
83835	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
828482	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
409288	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
40340	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
801215	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
666047	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
700821	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
701993	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
254382	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
623669	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175843	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
400663	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
468054	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
610633	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
620852	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
236927	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
359516	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
863317	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
590188	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
650314	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
412701	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
720266	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
866888	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530041	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
495166	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
114148	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
646106	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
818634	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
489381	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
366857	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
216109	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
634558	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
250297	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
21656	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
356050	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
450240	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511964	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
755491	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
860563	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
550210	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
914642	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
833043	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
562960	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
725746	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
222268	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
93194	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
227813	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
582922	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
86299	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
186473	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
905562	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
95832	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53058	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
885378	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
821731	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
179744	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
856357	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
879521	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
101653	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
922502	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
376711	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
375336	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
569127	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
233456	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
602142	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
259506	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
647250	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
236784	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
590227	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
349521	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511561	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565514	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
279985	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181848	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
117547	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
485388	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
883559	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
108865	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
892775	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
446371	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
325101	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
554771	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
714174	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175345	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
666577	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
453621	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
658873	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
467382	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
600530	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
56405	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
50971	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
455443	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
31476	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
869211	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
800776	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
838918	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
442892	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
496264	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
52071	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136763	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
432625	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
271540	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
867436	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
122013	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
413841	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
374473	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
153845	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35355	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
238900	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
206596	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
723545	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187726	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
143551	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
801088	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
110960	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35530	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
242127	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
266531	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
32418	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
169879	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
555753	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
383955	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
265215	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
513523	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
120318	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
66478	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
579738	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
172555	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
227264	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
350192	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
761236	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
702997	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
264513	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
268929	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
808583	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
614492	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
436989	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
57969	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
269802	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
395283	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
414051	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
634572	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
712780	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
426486	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
658649	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
514546	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
654533	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
811644	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
753518	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
212933	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
481410	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
879597	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
916269	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
596268	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
127543	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530446	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
662349	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
192423	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
915911	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
832025	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
235058	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
342722	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
590535	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
117357	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
229350	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
155928	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
769055	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84582	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
451655	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
818907	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
646802	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
13335	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
542439	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
580999	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84554	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
416200	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
590424	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
856234	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
833479	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
628374	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
766711	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
533202	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380661	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
634726	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
850101	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
720638	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
918299	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
864313	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
510537	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
897340	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
542171	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
409108	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
22085	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
63549	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
438546	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
355393	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
521395	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
323114	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484458	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
599475	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
797360	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651286	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
683669	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
930782	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
639703	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
492224	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
888195	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
775619	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
115463	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
624463	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
276240	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
548182	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
236122	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
938584	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
817776	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
21930	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
558901	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
587590	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
211908	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
60346	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
605691	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
929182	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
712367	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
320500	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
100677	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651652	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
295085	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
98323	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
158100	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
443977	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
742186	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
14621	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
2141	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
939740	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
675171	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
154958	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
792298	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
146258	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
692258	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
655142	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
279831	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
904641	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
76223	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
356935	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
454409	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
151915	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
289689	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
681172	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
68747	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
440160	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
1052	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
604360	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
514264	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
792554	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
359885	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
669056	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
467484	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
618921	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
487676	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
